time,X,Y,Z
2021-09-15 07:46:30,11507284.857351057,22754411.396083158,7555626.611081432
2021-09-15 07:47:00,11507062.081233358,22784645.283551697,7466757.604700756
2021-09-15 07:47:30,11506806.498434708,22814554.735794723,7377746.200144851
2021-09-15 07:48:00,11506516.709621778,22844139.505949687,7288594.105864126
2021-09-15 07:48:30,11506191.31487312,22873399.35796501,7199303.032715604
2021-09-15 07:49:00,11505828.913746014,22902334.06660366,7109874.693929965
2021-09-15 07:49:30,11505428.10534329,22930943.417446353,7020310.805078452
2021-09-15 07:50:00,11504987.488380233,22959227.206894126,6930613.084039933
2021-09-15 07:50:30,11504505.661251385,22987185.242170647,6840783.250967727
2021-09-15 07:51:00,11503981.222097486,23014817.341323968,6750823.0282566445
2021-09-15 07:51:30,11503412.768872302,23042123.33322789,6660734.140509782
2021-09-15 07:52:00,11502798.899409551,23069103.05758284,6570518.314505459
2021-09-15 07:52:30,11502138.2114897,23095756.36491634,6480177.279164026
2021-09-15 07:53:00,11501429.302906938,23122083.116582952,6389712.76551478
2021-09-15 07:53:30,11500670.771535965,23148083.18476392,6299126.506662692
2021-09-15 07:54:00,11499861.215398867,23173756.452466212,6208420.237755273
2021-09-15 07:54:30,11498999.232731948,23199102.813521218,6117595.695949343
2021-09-15 07:55:00,11498083.422052555,23224122.172582947,6026654.62037778
2021-09-15 07:55:30,11497112.382225873,23248814.445125833,5935598.752116282
2021-09-15 07:56:00,11496084.712531716,23273179.55744205,5844429.834150108
2021-09-15 07:56:30,11494999.01273125,23297217.446638376,5753149.611340798
2021-09-15 07:57:00,11493853.883133767,23320928.06063266,5661759.8303929055
2021-09-15 07:57:30,11492647.924663344,23344311.35814984,5570262.239820638
2021-09-15 07:58:00,11491379.738925498,23367367.308717452,5478658.58991457
2021-09-15 07:58:30,11490047.928273812,23390095.892660767,5386950.6327083055
2021-09-15 07:59:00,11488651.095876552,23412497.101097465,5295140.121945163
2021-09-15 07:59:30,11487187.845783185,23434570.935931865,5203228.813044791
2021-09-15 08:00:00,11485656.78299085,23456317.409848694,5111218.463069781
2021-09-15 08:00:30,11484056.513510842,23477736.54630646,5019110.830692354
2021-09-15 08:01:00,11482385.644435002,23498828.379530333,4926907.676160939
2021-09-15 08:01:30,11480642.784002064,23519592.954504628,4834610.761266793
2021-09-15 08:02:00,11478826.541663935,23540030.326964818,4742221.8493106095
2021-09-15 08:02:30,11476935.5281519,23560140.563389137,4649742.705069067
2021-09-15 08:03:00,11474968.355542844,23579923.74098972,4557175.094761486
2021-09-15 08:03:30,11472923.637325317,23599379.947703302,4464520.786016358
2021-09-15 08:04:00,11470799.988465551,23618509.28218154,4371781.547837924
2021-09-15 08:04:30,11468596.02547347,23637311.85378079,4278959.1505727675
2021-09-15 08:05:00,11466310.366468556,23655787.782551534,4186055.365876379
2021-09-15 08:05:30,11463941.631245673,23673937.199227367,4093071.966679689
2021-09-15 08:06:00,11461488.441340761,23691760.245213497,4000010.7271556496
2021-09-15 08:06:30,11458949.42009656,23709257.07257486,3906873.4226857857
2021-09-15 08:07:00,11456323.19272814,23726427.84402379,3813661.829826764
2021-09-15 08:07:30,11453608.386388386,23743272.732907243,3720377.726276901
2021-09-15 08:08:00,11450803.630233388,23759791.923193607,3627022.8908427665
2021-09-15 08:08:30,11447907.555487767,23775985.60945903,3533599.10340571
2021-09-15 08:09:00,11444918.795509856,23791853.99687345,3440108.144888409
2021-09-15 08:09:30,11441835.98585682,23807397.30118598,3346551.7972214282
2021-09-15 08:10:00,11438657.764349662,23822615.748710137,3252931.843309796
2021-09-15 08:10:30,11435382.771138126,23837509.576308344,3159250.0669995164
2021-09-15 08:11:00,11432009.648765504,23852079.03137629,3065508.253044159
2021-09-15 08:11:30,11428537.04223332,23866324.371826634,2971708.1870714244
2021-09-15 08:12:00,11424963.599065887,23880245.866072446,2877851.6555496855
2021-09-15 08:12:30,11421287.969374813,23893843.79301011,2783940.445754587
2021-09-15 08:13:00,11417508.805923315,23907118.44200187,2689976.345735601
2021-09-15 08:13:30,11413624.764190469,23920070.112857953,2595961.144282619
2021-09-15 08:14:00,11409634.5024353,23932699.115818232,2501896.6308925524
2021-09-15 08:14:30,11405536.681760762,23945005.771533508,2407784.5957358754
2021-09-15 08:15:00,11401329.96617762,23956990.411046304,2313626.829623308
2021-09-15 08:15:30,11397013.022668129,23968653.37577135,2219425.1239723624
2021-09-15 08:16:00,11392584.521249648,23979995.017475594,2125181.2707739538
2021-09-15 08:16:30,11388043.135038106,23991015.698257707,2030897.0625590908
2021-09-15 08:17:00,11383387.540311305,24001715.790527347,1936574.2923654534
2021-09-15 08:17:30,11378616.416572088,24012095.676983897,1842214.7537040717
2021-09-15 08:18:00,11373728.446611404,24022155.750594795,1747820.240525971
2021-09-15 08:18:30,11368722.316571139,24031896.41457347,1653392.5471888187
2021-09-15 08:19:00,11363596.716006938,24041318.08235687,1558933.4684236697
2021-09-15 08:19:30,11358350.337950697,24050421.177582595,1464444.799301586
2021-09-15 08:20:00,11352981.878973063,24059206.13406556,1369928.3352003766
2021-09-15 08:20:30,11347490.03924572,24067673.39577433,1275385.8717713458
2021-09-15 08:21:00,11341873.522603422,24075823.41680701,1180819.2049059127
2021-09-15 08:21:30,11336131.036606068,24083656.661366686,1086230.130702542
2021-09-15 08:22:00,11330261.292600388,24091173.603736546,991620.44543331
2021-09-15 08:22:30,11324263.005781662,24098374.728254523,896991.9455108588
2021-09-15 08:23:00,11318134.895255122,24105260.52928763,802346.4274550567
2021-09-15 08:23:30,11311875.684097229,24111831.51120576,707685.6878598636
2021-09-15 08:24:00,11305484.099416837,24118088.188355204,613011.5233601833
2021-09-15 08:24:30,11298958.87241609,24124031.08503172,518325.7305986614
2021-09-15 08:25:00,11292298.738451198,24129660.735453222,423630.10619257187
2021-09-15 08:25:30,11285502.437092984,24134977.683732033,328926.4467007074
2021-09-15 08:26:00,11278568.712187309,24139982.4838468,234216.5485902634
2021-09-15 08:26:30,11271496.31191527,24144675.699614014,139502.20820377595
2021-09-15 08:27:00,11264283.988853194,24149057.90465906,44785.2217260512
2021-09-15 08:27:30,11256930.500032505,24153129.682386953,-49932.61484884647
2021-09-15 08:28:00,11249434.60699928,24156891.62595272,-144649.5057506542
2021-09-15 08:28:30,11241795.075873781,24160344.338231232,-239363.65546583338
2021-09-15 08:29:00,11234010.677409614,24163488.431786872,-334073.2687706254
2021-09-15 08:29:30,11226080.187052794,24166324.528842624,-428776.5507639418
2021-09-15 08:30:00,11218002.385000583,24168853.261248887,-523471.7069002875
2021-09-15 08:30:30,11209776.056260088,24171075.270451885,-618156.9430226929
2021-09-15 08:31:00,11201399.9907067,24172991.207461685,-712830.4653955726
2021-09-15 08:31:30,11192872.98314231,24174601.73281982,-807490.4807375697
2021-09-15 08:32:00,11184193.83335326,24175907.516566627,-902135.1962543678
2021-09-15 08:32:30,11175361.34616815,24176909.238208044,-996762.8196715419
2021-09-15 08:33:00,11166374.331515426,24177607.586682186,-1091371.5592672436
2021-09-15 08:33:30,11157231.604480647,24178003.260325514,-1185959.6239050592
